Exemption Number,Manufacturer Registration Number,Manufacturer Name,Report ID,Date of Event,Manufacturer Aware Date,Event Type,Device Problem Codes,Report Year,Report Quarter,Initial Report Flag,Device ID,Product Code,Brand Name,Model Number,Catalog Number,Implant Available for Evaluation,Implant Returned to Manufacturer
2007014,9617229,ALLERGAN,1879590,3/27/2019,3/29/2019,IN,1546,2019,1,I,Inspira SRM,FTR,Natrelle Silicone-Filled Breast Implants,Inspira SRM,SRM-275,2,2
2007014,9617229,ALLERGAN,1879621,NI,3/28/2019,IN,2682,2019,1,I,Inspira TSX Soft Touch,FTR,Natrelle Silicone-Filled Breast Implants,Inspira TSX Soft Touch,N-TSX420,2,2
2007014,9617229,ALLERGAN,1879622,NI,3/28/2019,IN,2682,2019,1,I,Inspira TSX Soft Touch,FTR,Natrelle Silicone-Filled Breast Implants,Inspira TSX Soft Touch,N-TSX420,2,2
2007014,9617229,ALLERGAN,1879692,3/26/2019,3/29/2019,IN,2682,2019,1,I,Unknown Gel,FTR,,,UNK Gel Breast Implant,2,2
2007014,9617229,ALLERGAN,1879702,2/12/2019,3/29/2019,IN,2682,2019,1,I,Inspira SSF Soft Touch,FTR,Natrelle Silicone-Filled Breast Implants,Inspira SSF Soft Touch,SSF-415,2,2
2007014,9617229,ALLERGAN,1879721,3/5/2019,3/29/2019,IN,2682,2019,1,I,Inspira SSX Soft Touch,FTR,Natrelle Silicone-Filled Breast Implants,Inspira SSX Soft Touch,SSX-525,2,2
2007014,9617229,ALLERGAN,1879728,3/12/2019,3/29/2019,IN,2682,2019,1,I,Inspira SRL,FTR,Natrelle Silicone-Filled Breast Implants,Inspira SRL,SRL-140,2,2
2007014,9617229,ALLERGAN,1879729,3/12/2019,3/29/2019,IN,2682,2019,1,I,Inspira SRL,FTR,Natrelle Silicone-Filled Breast Implants,Inspira SRL,SRL-170,2,2
2007014,9617229,ALLERGAN,1879736,2/15/2019,3/29/2019,IN,1546,2019,1,I,15,FTR,Natrelle Silicone-Filled Breast Implants,15,15-492,2,2
2007014,9617229,ALLERGAN,1879786,5/23/2018,3/28/2019,IN,2682;1546,2019,1,I,Inspira TRM,FTR,Natrelle Silicone-Filled Breast Implants,Inspira TRM,N-TRM240,2,2
2007014,9617229,ALLERGAN,1879790,5/23/2018,3/28/2019,IN,2682;1546,2019,1,I,Inspira TRM,FTR,Natrelle Silicone-Filled Breast Implants,Inspira TRM,N-TRM240,2,2
2007014,9617229,ALLERGAN,1879826,NI,3/29/2019,IN,1546,2019,1,I,45,FTR,Natrelle Silicone-Filled Breast Implants,45,45-800,2,2
2007014,9617229,ALLERGAN,1879828,NI,3/29/2019,IN,1546,2019,1,I,45,FTR,Natrelle Silicone-Filled Breast Implants,45,45-800,2,2
2007014,9617229,ALLERGAN,1879876,3/6/2019,3/27/2019,IN,1546,2019,1,I,Inspira TSX Soft Touch,FTR,Natrelle Silicone-Filled Breast Implants,Inspira TSX Soft Touch,N-TSX340,2,2
2007014,9617229,ALLERGAN,1879879,3/6/2019,3/27/2019,IN,1546,2019,1,I,Inspira TSX Soft Touch,FTR,Natrelle Silicone-Filled Breast Implants,Inspira TSX Soft Touch,N-TSX340,2,2
2007014,9617229,ALLERGAN,1879893,1/21/2019,3/29/2019,IN,2682,2019,1,I,Inspira SCX Cohesive,FTR,Natrelle Silicone-Filled Breast Implants,Inspira SCX Cohesive,SCX-615,2,2
2007014,9617229,ALLERGAN,1879925,3/29/2019,3/29/2019,IN,2682;1546,2019,1,I,15,FTR,Natrelle Silicone-Filled Breast Implants,15,15-492,2,2
2007014,9617229,ALLERGAN,1879934,3/28/2019,3/29/2019,IN,2682,2019,1,I,20,FTR,Natrelle Silicone-Filled Breast Implants,20,20-450,2,2
2007014,9617229,ALLERGAN,1879936,3/28/2019,3/29/2019,IN,2682,2019,1,I,20,FTR,Natrelle Silicone-Filled Breast Implants,20,20-450,2,2
2007014,9617229,ALLERGAN,1879940,1/30/2019,3/29/2019,IN,2682,2019,1,I,Inspira SRF,FTR,Natrelle Silicone-Filled Breast Implants,Inspira SRF,SRF-265,2,2
2007014,9617229,ALLERGAN,1879941,3/25/2019,3/29/2019,IN,2682,2019,1,I,Inspira TRM,FTR,Natrelle Silicone-Filled Breast Implants,Inspira TRM,TRM-375,2,2
2007014,9617229,ALLERGAN,1879943,3/25/2019,3/29/2019,IN,2682,2019,1,I,Inspira TRM,FTR,Natrelle Silicone-Filled Breast Implants,Inspira TRM,TRM-375,2,2
2007014,9617229,ALLERGAN,1880032,NI,3/28/2019,IN,2682,2019,1,I,15,FTR,Natrelle Silicone-Filled Breast Implants,15,15-339,2,2
2007014,9617229,ALLERGAN,1880035,3/29/2019,3/29/2019,IN,1546,2019,1,I,110,FTR,Natrelle Silicone-Filled Breast Implants,110,110-300,2,2
2007014,9617229,ALLERGAN,1880041,NI,3/27/2019,IN,2682,2019,1,I,Inspira SRM,FTR,Natrelle Silicone-Filled Breast Implants,Inspira SRM,SRM-405,2,2
2007014,9617229,ALLERGAN,1880048,NI,3/28/2019,IN,2682,2019,1,I,Inspira SSM Soft Touch,FTR,Natrelle Silicone-Filled Breast Implants,Inspira SSM Soft Touch,SSM-640,2,2
2007014,9617229,ALLERGAN,1880060,6/15/2017,3/29/2019,IN,1546,2019,1,I,Inspira SRM,FTR,Natrelle Silicone-Filled Breast Implants,Inspira SRM,SRM-375,2,2
2007014,9617229,ALLERGAN,1880066,2/27/2019,3/28/2019,IN,3189,2019,1,I,Inspira SCX Cohesive,FTR,Natrelle Silicone-Filled Breast Implants,Inspira SCX Cohesive,SCX-495,2,2
2007014,9617229,ALLERGAN,1880070,3/29/2018,3/29/2019,IN,3191,2019,1,I,15,FTR,Natrelle Silicone-Filled Breast Implants,15,15-575,2,2
2007014,9617229,ALLERGAN,1880071,NI,3/28/2019,IN,2682,2019,1,I,Inspira SRX,FTR,Natrelle Silicone-Filled Breast Implants,Inspira SRX,N-SRX375,2,2
2007014,9617229,ALLERGAN,1880087,NI,3/27/2019,IN,2682,2019,1,I,Inspira SSF Soft Touch,FTR,Natrelle Silicone-Filled Breast Implants,Inspira SSF Soft Touch,N-SSF265,2,2
2007014,9617229,ALLERGAN,1880090,NI,3/28/2019,IN,2682,2019,1,I,Inspira SRX,FTR,Natrelle Silicone-Filled Breast Implants,Inspira SRX,SRX-800,2,2
2007014,9617229,ALLERGAN,1880091,3/25/2019,3/28/2019,IN,3189,2019,1,I,Inspira SRF,FTR,Natrelle Silicone-Filled Breast Implants,Inspira SRF,SRF-605,2,2
2007014,9617229,ALLERGAN,1880108,2/28/2019,3/28/2019,IN,3189,2019,1,I,Inspira SCX Cohesive,FTR,Natrelle Silicone-Filled Breast Implants,Inspira SCX Cohesive,SCX-800,2,2
2007014,9617229,ALLERGAN,1880116,NI,3/28/2019,IN,2682,2019,1,I,Inspira SRM,FTR,Natrelle Silicone-Filled Breast Implants,Inspira SRM,SRM-275,2,2
2007014,9617229,ALLERGAN,1880120,NI,3/28/2019,IN,2682,2019,1,I,Inspira SRM,FTR,Natrelle Silicone-Filled Breast Implants,Inspira SRM,SRM-405,2,2
2007014,9617229,ALLERGAN,1880121,NI,3/28/2019,IN,2682,2019,1,I,Inspira SRM,FTR,Natrelle Silicone-Filled Breast Implants,Inspira SRM,SRM-405,2,2
2007014,9617229,ALLERGAN,1880136,NI,3/28/2019,IN,3189,2019,1,I,Inspira SCF Cohesive,FTR,Natrelle Silicone-Filled Breast Implants,Inspira SCF Cohesive,SCF-605,2,2
2007014,9617229,ALLERGAN,1880137,NI,3/28/2019,IN,3189,2019,1,I,Inspira SCF Cohesive,FTR,Natrelle Silicone-Filled Breast Implants,Inspira SCF Cohesive,SCF-605,2,2
2007014,9617229,ALLERGAN,1880238,2/4/2019,3/24/2019,IN,1546,2019,1,I,Inspira TSF Soft Touch,FTR,Natrelle Silicone-Filled Breast Implants,Inspira TSF Soft Touch,N-TSF415,2,2
2007014,9617229,ALLERGAN,1880239,2/4/2019,3/24/2019,IN,1546,2019,1,I,Inspira TSF Soft Touch,FTR,Natrelle Silicone-Filled Breast Implants,Inspira TSF Soft Touch,N-TSF415,2,2
2007014,9617229,ALLERGAN,1880242,2/26/2019,3/24/2019,IN,1546,2019,1,I,Inspira TSF Soft Touch,FTR,Natrelle Silicone-Filled Breast Implants,Inspira TSF Soft Touch,N-TSF365,2,2
2007014,9617229,ALLERGAN,1880243,2/26/2019,3/24/2019,IN,1546,2019,1,I,Inspira TSF Soft Touch,FTR,Natrelle Silicone-Filled Breast Implants,Inspira TSF Soft Touch,N-TSF335,2,2
2007014,9617229,ALLERGAN,1880252,9/14/2018,3/22/2019,IN,1546,2019,1,I,Inspira TRM,FTR,Natrelle Silicone-Filled Breast Implants,Inspira TRM,N-TRM210,2,2
2007014,9617229,ALLERGAN,1880259,2/5/2019,3/25/2019,IN,1546,2019,1,I,Inspira TSM Soft Touch,FTR,Natrelle Silicone-Filled Breast Implants,Inspira TSM Soft Touch,TSM295,2,2
2007014,9617229,ALLERGAN,1880260,2/5/2019,3/25/2019,IN,1546,2019,1,I,Inspira TSM Soft Touch,FTR,Natrelle Silicone-Filled Breast Implants,Inspira TSM Soft Touch,TSM295,2,2
2007014,9617229,ALLERGAN,1880262,11/7/2018,3/25/2019,IN,1546,2019,1,I,Inspira TSL Soft Touch,FTR,Natrelle Silicone-Filled Breast Implants,Inspira TSL Soft Touch,N-TSL140,2,2
2007014,9617229,ALLERGAN,1880284,3/25/2019,3/29/2019,IN,2682,2019,1,I,Inspira SRM,FTR,Natrelle Silicone-Filled Breast Implants,Inspira SRM,SRM-405,2,2
2007014,9617229,ALLERGAN,1880302,1/1/2018,3/26/2019,IN,1546,2019,1,I,Inspira TRLP,FTR,Natrelle Silicone-Filled Breast Implants,Inspira TRLP,N-TRLP205,2,2
2007014,9617229,ALLERGAN,1880303,1/1/2018,3/26/2019,IN,2682;1546,2019,1,I,Inspira TRLP,FTR,Natrelle Silicone-Filled Breast Implants,Inspira TRLP,N-TRLP205,2,2
2007014,9617229,ALLERGAN,1880316,3/27/2019,3/29/2019,IN,2682,2019,1,I,15,FTR,Natrelle Silicone-Filled Breast Implants,15,15-457,2,2
2007014,9617229,ALLERGAN,1880317,3/27/2019,3/29/2019,IN,2682,2019,1,I,15,FTR,Natrelle Silicone-Filled Breast Implants,15,15-421,2,2
2007014,9617229,ALLERGAN,1880320,3/5/2019,3/15/2019,IN,1546,2019,1,I,Inspira TRM,FTR,Natrelle Silicone-Filled Breast Implants,Inspira TRM,N-TRM210,2,2
2007014,9617229,ALLERGAN,1880471,3/15/2019,3/26/2019,IN,1546,2019,1,I,Inspira TRX,FTR,Natrelle Silicone-Filled Breast Implants,Inspira TRX,N-TRX420,2,2
2007014,9617229,ALLERGAN,1880549,NI,3/28/2019,IN,1546,2019,1,I,Inspira SRF,FTR,Natrelle Silicone-Filled Breast Implants,Inspira SRF,SRF-650,2,2
2007014,9617229,ALLERGAN,1880552,NI,3/28/2019,IN,2682,2019,1,I,Inspira SRF,FTR,Natrelle Silicone-Filled Breast Implants,Inspira SRF,SRF-650,2,2
2007014,9617229,ALLERGAN,1881070,6/15/2018,3/29/2019,IN,1546,2019,1,I,Inspira TSX Soft Touch,FTR,Natrelle Silicone-Filled Breast Implants,Inspira TSX Soft Touch,TSX-615,2,2
2007014,9617229,ALLERGAN,1881111,1/15/2019,3/26/2019,IN,2682,2019,1,I,Inspira TSLP Soft Touch,FTR,Natrelle Silicone-Filled Breast Implants,Inspira TSLP Soft Touch,N-TSLP320,2,2
2007014,9617229,ALLERGAN,1881116,1/15/2019,3/26/2019,IN,2682,2019,1,I,Inspira TSLP Soft Touch,FTR,Natrelle Silicone-Filled Breast Implants,Inspira TSLP Soft Touch,N-TSLP320,2,2
2007014,9617229,ALLERGAN,1881134,12/30/2018,3/27/2019,IN,1546,2019,1,I,Inspira TSM Soft Touch,FTR,Natrelle Silicone-Filled Breast Implants,Inspira TSM Soft Touch,TSM375,2,2
2007014,9617229,ALLERGAN,1881145,3/22/2019,3/27/2019,IN,1546,2019,1,I,Inspira TSM Soft Touch,FTR,Natrelle Silicone-Filled Breast Implants,Inspira TSM Soft Touch,N-TSM310,2,2
2007014,9617229,ALLERGAN,1881464,NI,3/26/2019,IN,1546,2019,1,I,Inspira TRX,FTR,Natrelle Silicone-Filled Breast Implants,Inspira TRX,N-TRX445,2,2
2007014,9617229,ALLERGAN,1881669,1/1/2018,3/7/2019,IN,2682,2019,1,I,20,FTR,Natrelle Silicone-Filled Breast Implants,20,20-280,2,2
2007014,9617229,ALLERGAN,1881952,12/8/2018,3/29/2019,IN,2682,2019,1,I,Inspira SRF,FTR,Natrelle Silicone-Filled Breast Implants,Inspira SRF,N-SRF265,2,2
2007014,9617229,ALLERGAN,1882640,2/15/2019,3/28/2019,IN,1546,2019,1,I,Inspira TRF,FTR,Natrelle Silicone-Filled Breast Implants,Inspira TRF,N-TRF385,2,2
2007014,9617229,ALLERGAN,1883088,5/15/2016,3/4/2019,IN,3189,2019,1,I,Inspira SRM,FTR,Natrelle Silicone-Filled Breast Implants,Inspira SRM,N-SRM255,2,2
2007014,9617229,ALLERGAN,1883126,3/25/2019,3/29/2019,IN,1546,2019,1,I,Inspira TRM,FTR,Natrelle Silicone-Filled Breast Implants,Inspira TRM,N-TRM345,2,2
2007014,9617229,ALLERGAN,1883170,NI,3/29/2019,IN,2682,2019,1,I,Inspira SSF Soft Touch,FTR,Natrelle Silicone-Filled Breast Implants,Inspira SSF Soft Touch,N-SSF450,2,2
2007014,9617229,ALLERGAN,1883328,11/28/2018,3/6/2019,IN,1546,2019,1,I,Inspira TRF,FTR,Natrelle Silicone-Filled Breast Implants,Inspira TRF,N-TRF485,2,2
2007014,9617229,ALLERGAN,1883745,NI,3/31/2019,IN,2682;1546,2019,1,I,Unknown Gel-Inspria,FTR,,,UNK INSPIRA GEL,2,2
2007014,9617229,ALLERGAN,1885398,2/12/2019,3/28/2019,IN,1546,2019,1,I,Inspira TRM,FTR,Natrelle Silicone-Filled Breast Implants,Inspira TRM,N-TRM210,2,2
2007014,9617229,ALLERGAN,1887039,NI,3/27/2019,IN,1546,2019,1,I,Inspira TRX,FTR,Natrelle Silicone-Filled Breast Implants,Inspira TRX,N-TRX445,2,2
2007014,9617229,ALLERGAN,1889885,1/1/2018,3/29/2019,IN,1546,2019,1,I,Inspira TSF Soft Touch,FTR,Natrelle Silicone-Filled Breast Implants,Inspira TSF Soft Touch,TSF695,2,2
2007014,9617229,ALLERGAN,1890507,1/1/2015,6/21/2018,IN,3189,2019,1,I,15,FTR,Natrelle Silicone-Filled Breast Implants,15,15-457,2,2
2013011,9617229,ALLERGAN,543454,10/30/2009,1/8/2019,IN,1546,2019,1,I,410MM,FTR,Style 410 Cohesive Silicone Gel Filled Breast Implant,410MM,27-MM135-400,2,2
2013011,9617229,ALLERGAN,594774.S1,6/24/2010,4/5/2017,IN,2682,2019,1,S,410MM,FTR,Style 410 Cohesive Silicone Gel Filled Breast Implant,410MM,27-MM120-280,2,2
2013011,9617229,ALLERGAN,594775.S1,6/24/2010,4/5/2017,IN,2682,2019,1,S,410MM,FTR,Style 410 Cohesive Silicone Gel Filled Breast Implant,410MM,27-MM120-280,2,2
2013011,9617229,ALLERGAN,678495,7/11/2011,2/7/2019,IN,2682,2019,1,I,410FM,FTR,Style 410 Cohesive Silicone Gel Filled Breast Implant,410FM,27-FM135-440A,2,2
2013011,9617229,ALLERGAN,678496,7/11/2011,2/12/2019,IN,2682,2019,1,I,410FM,FTR,Style 410 Cohesive Silicone Gel Filled Breast Implant,410FM,27-FM135-440A,2,2
2013011,9617229,ALLERGAN,973902,4/23/2013,2/28/2019,IN,2682,2019,1,I,410FM,FTR,Style 410 Cohesive Silicone Gel Filled Breast Implant,410FM,FM-410270,2,2
2013011,9617229,ALLERGAN,1200823.S1,NI,9/24/2018,IN,1546,2019,1,S,410FX,FTR,Style 410 Cohesive Silicone Gel Filled Breast Implant,410FX,FX-410690,2,2
2013011,9617229,ALLERGAN,1227138.S1,7/28/2015,8/25/2015,IN,3189,2019,1,S,410MM,FTR,Style 410 Cohesive Silicone Gel Filled Breast Implant,410MM,27-MM120-280,2,2
2013011,9617229,ALLERGAN,1238693.S1,9/17/2015,10/2/2015,IN,2203,2019,1,S,410FX,FTR,Style 410 Cohesive Silicone Gel Filled Breast Implant,410FX,FX-410560,2,2
2013011,9617229,ALLERGAN,1238694.S1,9/17/2015,10/2/2015,IN,2203;1546,2019,1,S,410FX,FTR,Style 410 Cohesive Silicone Gel Filled Breast Implant,410FX,FX-410560,2,2
2013011,9617229,ALLERGAN,1278935.S1,NI,3/25/2019,IN,1546,2019,1,S,410LF,FTR,Style 410 Cohesive Silicone Gel Filled Breast Implant,410LF,27-LF110-205,2,2
2013011,9617229,ALLERGAN,1388463.S2,6/15/2016,5/31/2018,IN,3189,2019,1,S,410MX,FTR,Style 410 Cohesive Silicone Gel Filled Breast Implant,410MX,N-27-MX155-685,2,2
2013011,9617229,ALLERGAN,1391006,NI,1/24/2019,IN,2682,2019,1,I,410MF,FTR,Style 410 Cohesive Silicone Gel Filled Breast Implant,410MF,MF-410580,2,2
2013011,9617229,ALLERGAN,1421606.S2,3/14/2016,3/16/2017,IN,2682,2019,1,S,410ML,FTR,Style 410 Cohesive Silicone Gel Filled Breast Implant,410ML,JTF3-ML110-170,2,2
2013011,9617229,ALLERGAN,1478711,7/21/2017,2/20/2019,IN,2682,2019,1,I,410MM,FTR,Style 410 Cohesive Silicone Gel Filled Breast Implant,410MM,MM-410450,2,2
2013011,9617229,ALLERGAN,1520517.S3,10/10/2017,10/24/2017,IN,2203;1395;2682,2019,1,S,410MM,FTR,Style 410 Cohesive Silicone Gel Filled Breast Implant,410MM,MM-410360,2,2
2013011,9617229,ALLERGAN,1587574.S1,8/24/2017,1/23/2018,IN,2682,2019,1,S,410MF,FTR,Style 410 Cohesive Silicone Gel Filled Breast Implant,410MF,N-27-MF135-420,2,2
2013011,9617229,ALLERGAN,1591394.S1,1/31/2018,2/2/2018,IN,2682,2019,1,S,410MX,FTR,Style 410 Cohesive Silicone Gel Filled Breast Implant,410MX,MX-410445,2,2
2013011,9617229,ALLERGAN,1617412.S2,NI,3/26/2018,IN,2682,2019,1,S,410FX,FTR,Style 410 Cohesive Silicone Gel Filled Breast Implant,410FX,27-FX125-410,2,2
2013011,9617229,ALLERGAN,1654288.S3,NI,5/12/2018,IN,1546,2019,1,S,410FX,FTR,Style 410 Cohesive Silicone Gel Filled Breast Implant,410FX,27-FX105-245,2,2
2013011,9617229,ALLERGAN,1664481,7/2/2018,1/18/2019,IN,1546,2019,1,I,410MF,FTR,Style 410 Cohesive Silicone Gel Filled Breast Implant,410MF,27-MF145-525,2,2
2013011,9617229,ALLERGAN,1667353.S2,NI,7/12/2018,IN,2682,2019,1,S,410FX,FTR,Style 410 Cohesive Silicone Gel Filled Breast Implant,410FX,N-27-FX120-360,2,2
2013011,9617229,ALLERGAN,1678856.S1,6/15/2017,8/1/2018,IN,2682,2019,1,S,410FF,FTR,Style 410 Cohesive Silicone Gel Filled Breast Implant,410FF,N-27-FF125-375,2,2
2013011,9617229,ALLERGAN,1678857.S1,6/15/2017,8/1/2018,IN,2682,2019,1,S,410FF,FTR,Style 410 Cohesive Silicone Gel Filled Breast Implant,410FF,N-27-FF125-375,2,2
2013011,9617229,ALLERGAN,1688116.S2,1/15/2018,8/21/2018,IN,2682,2019,1,S,410MF,FTR,Style 410 Cohesive Silicone Gel Filled Breast Implant,410MF,N-27-MF135-420,2,2
2013011,9617229,ALLERGAN,1692594.S1,NI,8/30/2018,IN,2682,2019,1,S,410MX,FTR,Style 410 Cohesive Silicone Gel Filled Breast Implant,410MX,N-27-MX115-290,2,2
2013011,9617229,ALLERGAN,1692595.S1,NI,8/30/2018,IN,2682,2019,1,S,410MX,FTR,Style 410 Cohesive Silicone Gel Filled Breast Implant,410MX,N-27-MX115-290,2,2
2013011,9617229,ALLERGAN,1705019.S1,NI,10/1/2018,IN,1546;2682,2019,1,S,410MF,FTR,Style 410 Cohesive Silicone Gel Filled Breast Implant,410MF,MF-410295,2,2
2013011,9617229,ALLERGAN,1705020.S1,NI,10/1/2018,IN,1546;2682,2019,1,S,410MF,FTR,Style 410 Cohesive Silicone Gel Filled Breast Implant,410MF,MF-410295,2,2
2013011,9617229,ALLERGAN,1711008.S1,NI,10/7/2018,IN,1546;1395,2019,1,S,410FX,FTR,Style 410 Cohesive Silicone Gel Filled Breast Implant,410FX,N-27-FX130-450,2,2
2013011,9617229,ALLERGAN,1714023.S1,NI,10/18/2018,IN,2682,2019,1,S,410FX,FTR,Style 410 Cohesive Silicone Gel Filled Breast Implant,410FX,FX-410690,2,2
2013011,9617229,ALLERGAN,1724431.S1,NI,11/5/2018,IN,1546,2019,1,S,410MM,FTR,Style 410 Cohesive Silicone Gel Filled Breast Implant,410MM,N-27-MM120-280,2,2
2013011,9617229,ALLERGAN,1726633.S1,5/11/2018,11/13/2018,IN,1546,2019,1,S,410,FTR,Style 410 Cohesive Silicone Gel Filled Breast Implant,410,UNK Style 410,2,2
2013011,9617229,ALLERGAN,1730985.S1,NI,11/20/2018,IN,3189,2019,1,S,410MX,FTR,Style 410 Cohesive Silicone Gel Filled Breast Implant,410MX,MX-410445,2,2
2013011,9617229,ALLERGAN,1731040.S1,NI,11/20/2018,IN,3189,2019,1,S,410FF,FTR,Style 410 Cohesive Silicone Gel Filled Breast Implant,410FF,FF-410535,2,2
2013011,9617229,ALLERGAN,1731042.S1,NI,11/20/2018,IN,3189,2019,1,S,410FF,FTR,Style 410 Cohesive Silicone Gel Filled Breast Implant,410FF,FF-410535,2,2
2013011,9617229,ALLERGAN,1732056.S1,11/16/2018,11/21/2018,IN,2682,2019,1,S,410MF,FTR,Style 410 Cohesive Silicone Gel Filled Breast Implant,410MF,MF-410375,2,2
2013011,9617229,ALLERGAN,1732701.S1,8/2/2018,11/27/2018,IN,2682,2019,1,S,410FX,FTR,Style 410 Cohesive Silicone Gel Filled Breast Implant,410FX,FX-410615,2,2
2013011,9617229,ALLERGAN,1735237.S1,11/8/2018,11/30/2018,IN,1546,2019,1,S,410LX,FTR,Style 410 Cohesive Silicone Gel Filled Breast Implant,410LX,N-27-LX120-290,2,2
2013011,9617229,ALLERGAN,1736961.S1,12/3/2018,12/4/2018,IN,2682,2019,1,S,410FX,FTR,Style 410 Cohesive Silicone Gel Filled Breast Implant,410FX,FX-410495,2,2
2013011,9617229,ALLERGAN,1737869.S1,NI,12/3/2018,IN,2682,2019,1,S,410MX,FTR,Style 410 Cohesive Silicone Gel Filled Breast Implant,410MX,N-27-MX130-410,2,2
2013011,9617229,ALLERGAN,1742344.S1,10/13/2018,12/13/2018,IN,2682,2019,1,S,410MF,FTR,Style 410 Cohesive Silicone Gel Filled Breast Implant,410MF,MF-410470,2,2
2013011,9617229,ALLERGAN,1742929.S1,NI,12/13/2018,IN,2682,2019,1,S,410MX,FTR,Style 410 Cohesive Silicone Gel Filled Breast Implant,410MX,MX-410445,2,2
2013011,9617229,ALLERGAN,1743162.S1,2/12/2018,12/14/2018,IN,1546,2019,1,S,410MX,FTR,Style 410 Cohesive Silicone Gel Filled Breast Implant,410MX,MX-410685,2,2
2013011,9617229,ALLERGAN,1744336.S1,12/6/2018,12/17/2018,IN,1546,2019,1,S,410FX,FTR,Style 410 Cohesive Silicone Gel Filled Breast Implant,410FX,FX-410775,2,2
2013011,9617229,ALLERGAN,1744468.S1,12/18/2017,12/18/2018,IN,1546;2682,2019,1,S,410FX,FTR,Style 410 Cohesive Silicone Gel Filled Breast Implant,410FX,FX-410360,2,2
2013011,9617229,ALLERGAN,1746327.S1,NI,12/20/2018,IN,3189,2019,1,S,410FF,FTR,Style 410 Cohesive Silicone Gel Filled Breast Implant,410FF,FF-410475,2,2
2013011,9617229,ALLERGAN,1748386.S1,NI,12/27/2018,IN,2682,2019,1,S,410FX,FTR,Style 410 Cohesive Silicone Gel Filled Breast Implant,410FX,N-27-FX120-360,2,2
2013011,9617229,ALLERGAN,1748387.S1,NI,12/27/2018,IN,2682,2019,1,S,410FX,FTR,Style 410 Cohesive Silicone Gel Filled Breast Implant,410FX,N-27-FX120-360,2,2
2013011,9617229,ALLERGAN,1749510,12/15/2018,1/3/2019,IN,2682,2019,1,I,410FF,FTR,Style 410 Cohesive Silicone Gel Filled Breast Implant,410FF,FF-410425,2,2
2013011,9617229,ALLERGAN,1749513,12/15/2018,1/3/2019,IN,2682,2019,1,I,410FF,FTR,Style 410 Cohesive Silicone Gel Filled Breast Implant,410FF,FF-410425,2,2
2013011,9617229,ALLERGAN,1749688,NI,1/2/2019,IN,3189,2019,1,I,410FM,FTR,Style 410 Cohesive Silicone Gel Filled Breast Implant,410FM,FM-410395,2,2
2013011,9617229,ALLERGAN,1749986.S1,7/27/2018,11/7/2018,IN,1546,2019,1,S,410FF,FTR,Style 410 Cohesive Silicone Gel Filled Breast Implant,410FF,N-27-FF120-335,2,2
2013011,9617229,ALLERGAN,1749988.S1,7/27/2018,11/7/2018,IN,1546,2019,1,S,410FF,FTR,Style 410 Cohesive Silicone Gel Filled Breast Implant,410FF,N-27-FF120-335,2,2
2013011,9617229,ALLERGAN,1750161,12/31/2018,2/20/2019,IN,2682,2019,1,I,410FM,FTR,Style 410 Cohesive Silicone Gel Filled Breast Implant,410FM,FM-410500,2,2
2013011,9617229,ALLERGAN,1750574,12/20/2018,1/5/2019,IN,1546,2019,1,I,410MF,FTR,Style 410 Cohesive Silicone Gel Filled Breast Implant,410MF,N-27-MF140-470,2,2
2013011,9617229,ALLERGAN,1750862,10/2/2014,1/7/2019,IN,2682,2019,1,I,410FF,FTR,Style 410 Cohesive Silicone Gel Filled Breast Implant,410FF,FF-410475,2,2
2013011,9617229,ALLERGAN,1751087,NI,1/7/2019,IN,2682,2019,1,I,410MM,FTR,Style 410 Cohesive Silicone Gel Filled Breast Implant,410MM,MM-410215,2,2
2013011,9617229,ALLERGAN,1751940,8/15/2018,1/8/2019,IN,1546,2019,1,I,410FM,FTR,Style 410 Cohesive Silicone Gel Filled Breast Implant,410FM,27-FM135-440,2,2
2013011,9617229,ALLERGAN,1751951,5/17/2018,1/8/2019,IN,1546,2019,1,I,410MX,FTR,Style 410 Cohesive Silicone Gel Filled Breast Implant,410MX,N-27-MX140-520,2,2
2013011,9617229,ALLERGAN,1752258,NI,1/9/2019,IN,1546,2019,1,I,410,FTR,Style 410 Cohesive Silicone Gel Filled Breast Implant,410,UNK Style 410,2,2
2013011,9617229,ALLERGAN,1752456,NI,1/9/2019,IN,2682,2019,1,I,410MM,FTR,Style 410 Cohesive Silicone Gel Filled Breast Implant,410MM,MM-410400,2,2
2013011,9617229,ALLERGAN,1752459,NI,1/9/2019,IN,2682,2019,1,I,410MM,FTR,Style 410 Cohesive Silicone Gel Filled Breast Implant,410MM,MM-410400,2,2
2013011,9617229,ALLERGAN,1752732,NI,1/9/2019,IN,3189,2019,1,I,410FX,FTR,Style 410 Cohesive Silicone Gel Filled Breast Implant,410FX,FX-410690,2,2
2013011,9617229,ALLERGAN,1753784,1/1/2019,1/9/2019,IN,2682,2019,1,I,410FM,FTR,Style 410 Cohesive Silicone Gel Filled Breast Implant,410FM,27-FM130-395,2,2
2013011,9617229,ALLERGAN,1753935,1/10/2019,1/11/2019,IN,1546,2019,1,I,410MM,FTR,Style 410 Cohesive Silicone Gel Filled Breast Implant,410MM,MM-410400,2,2
2013011,9617229,ALLERGAN,1753980,NI,1/11/2019,IN,1546,2019,1,I,410FF,FTR,Style 410 Cohesive Silicone Gel Filled Breast Implant,410FF,FF-410595,2,2
